    0.0000  1  1   20.0000   15.0000    0.0000    0.0000    0.7600    0.6901    0.1702    0.1652    4.6468    4.2989  0.1658E+04  0.2032E+04  0.0000E+00  0.0000E+00  0.8064E-09  0.1074E-08  0.5470E-02  0.6606E-02  0.8370E+02  0.4000E+00
    0.2355  1  1   19.9921   14.9987    0.0000    0.0000    0.7681    0.6957    0.1733    0.1673    4.6536    4.3036  0.1594E+04  0.1980E+04 -0.3414E-07 -0.5428E-08  0.8899E-09  0.1124E-08  0.6331E-02  0.6783E-02  0.8372E+02  0.4000E+00
    0.2445  1  1   19.9918   14.9987    0.0000    0.0000    0.7684    0.6959    0.1734    0.1674    4.6539    4.3038  0.1592E+04  0.1978E+04 -0.3407E-07 -0.5429E-08  0.8928E-09  0.1126E-08  0.6367E-02  0.6811E-02  0.8372E+02  0.4000E+00
    0.2536  1  1   19.9914   14.9986    0.0000    0.0000    0.7687    0.6961    0.1736    0.1674    4.6541    4.3039  0.1590E+04  0.1976E+04 -0.3399E-07 -0.5430E-08  0.8956E-09  0.1128E-08  0.6402E-02  0.6839E-02  0.8372E+02  0.4000E+00
    0.2626  1  1   19.9911   14.9986    0.0000    0.0000    0.7689    0.6963    0.1737    0.1675    4.6544    4.3041  0.1588E+04  0.1974E+04 -0.3396E-07 -0.5430E-08  0.8984E-09  0.1130E-08  0.6438E-02  0.6867E-02  0.8372E+02  0.4000E+00
    0.2717  1  1   19.9908   14.9985    0.0000    0.0000    0.7692    0.6965    0.1738    0.1676    4.6547    4.3043  0.1585E+04  0.1972E+04 -0.3403E-07 -0.5428E-08  0.9013E-09  0.1132E-08  0.6472E-02  0.6895E-02  0.8372E+02  0.4000E+00
    0.2808  1  1   19.9905   14.9985    0.0000    0.0000    0.7695    0.6967    0.1739    0.1677    4.6549    4.3045  0.1583E+04  0.1971E+04 -0.3416E-07 -0.5414E-08  0.9040E-09  0.1133E-08  0.6499E-02  0.6923E-02  0.8372E+02  0.4000E+00
    0.2898  1  1   19.9902   14.9984    0.0000    0.0000    0.7697    0.6969    0.1740    0.1677    4.6552    4.3047  0.1581E+04  0.1969E+04 -0.3384E-07 -0.5400E-08  0.9066E-09  0.1135E-08  0.6519E-02  0.6941E-02  0.8372E+02  0.4000E+00
    0.2989  1  1   19.9899   14.9984    0.0000    0.0000    0.7700    0.6970    0.1741    0.1678    4.6555    4.3049  0.1579E+04  0.1967E+04 -0.3375E-07 -0.5415E-08  0.9092E-09  0.1137E-08  0.6527E-02  0.6958E-02  0.8372E+02  0.4000E+00
    0.3079  1  1   19.9896   14.9983    0.0000    0.0000    0.7703    0.6972    0.1742    0.1679    4.6557    4.3050  0.1577E+04  0.1965E+04 -0.3419E-07 -0.5428E-08  0.9119E-09  0.1139E-08  0.6535E-02  0.6975E-02  0.8372E+02  0.4000E+00
    0.3170  1  1   19.9893   14.9983    0.0000    0.0000    0.7705    0.6974    0.1743    0.1679    4.6560    4.3052  0.1575E+04  0.1964E+04 -0.3442E-07 -0.5449E-08  0.9145E-09  0.1140E-08  0.6543E-02  0.6992E-02  0.8372E+02  0.4000E+00
    0.3260  1  1   19.9890   14.9982    0.0000    0.0000    0.7708    0.6976    0.1744    0.1680    4.6563    4.3054  0.1573E+04  0.1962E+04 -0.3449E-07 -0.5441E-08  0.9172E-09  0.1142E-08  0.6551E-02  0.7010E-02  0.8372E+02  0.4000E+00
    0.3351  1  1   19.9887   14.9982    0.0000    0.0000    0.7711    0.6978    0.1745    0.1681    4.6566    4.3056  0.1571E+04  0.1960E+04 -0.3449E-07 -0.5439E-08  0.9198E-09  0.1144E-08  0.6560E-02  0.7027E-02  0.8372E+02  0.4000E+00
    0.3441  1  1   19.9883   14.9981    0.0000    0.0000    0.7713    0.6980    0.1746    0.1682    4.6568    4.3058  0.1569E+04  0.1959E+04 -0.3449E-07 -0.5441E-08  0.9225E-09  0.1146E-08  0.6568E-02  0.7044E-02  0.8372E+02  0.4000E+00
    0.3532  1  1   19.9880   14.9981    0.0000    0.0000    0.7716    0.6982    0.1747    0.1682    4.6571    4.3060  0.1567E+04  0.1957E+04 -0.3449E-07 -0.5445E-08  0.9252E-09  0.1147E-08  0.6576E-02  0.7062E-02  0.8373E+02  0.4000E+00
    0.3623  1  1   19.9877   14.9980    0.0000    0.0000    0.7719    0.6984    0.1748    0.1683    4.6574    4.3062  0.1565E+04  0.1955E+04 -0.3449E-07 -0.5448E-08  0.9278E-09  0.1149E-08  0.6584E-02  0.7079E-02  0.8373E+02  0.4000E+00
    0.3713  1  1   19.9874   14.9980    0.0000    0.0000    0.7721    0.6985    0.1749    0.1684    4.6577    4.3064  0.1563E+04  0.1953E+04 -0.3449E-07 -0.5450E-08  0.9305E-09  0.1151E-08  0.6592E-02  0.7097E-02  0.8373E+02  0.4000E+00
    0.3804  1  1   19.9871   14.9979    0.0000    0.0000    0.7724    0.6987    0.1750    0.1684    4.6579    4.3066  0.1561E+04  0.1952E+04 -0.3436E-07 -0.5452E-08  0.9330E-09  0.1153E-08  0.6595E-02  0.7115E-02  0.8373E+02  0.4000E+00
    0.3894  1  1   19.9868   14.9979    0.0000    0.0000    0.7726    0.6989    0.1751    0.1685    4.6582    4.3067  0.1559E+04  0.1950E+04 -0.3415E-07 -0.5456E-08  0.9355E-09  0.1154E-08  0.6595E-02  0.7132E-02  0.8373E+02  0.4000E+00
    0.3985  1  1   19.9865   14.9978    0.0000    0.0000    0.7729    0.6991    0.1752    0.1686    4.6585    4.3069  0.1557E+04  0.1948E+04 -0.3398E-07 -0.5459E-08  0.9380E-09  0.1156E-08  0.6592E-02  0.7150E-02  0.8373E+02  0.4000E+00
    0.4075  1  1   19.9862   14.9978    0.0000    0.0000    0.7731    0.6993    0.1753    0.1686    4.6587    4.3071  0.1555E+04  0.1946E+04 -0.3402E-07 -0.5458E-08  0.9404E-09  0.1158E-08  0.6597E-02  0.7168E-02  0.8373E+02  0.4000E+00
    0.4166  1  1   19.9859   14.9977    0.0000    0.0000    0.7734    0.6995    0.1754    0.1687    4.6590    4.3073  0.1553E+04  0.1945E+04 -0.3424E-07 -0.5457E-08  0.9428E-09  0.1160E-08  0.6603E-02  0.7183E-02  0.8373E+02  0.4000E+00
    0.4257  1  1   19.9856   14.9977    0.0000    0.0000    0.7736    0.6997    0.1755    0.1688    4.6593    4.3075  0.1551E+04  0.1943E+04 -0.3463E-07 -0.5454E-08  0.9453E-09  0.1161E-08  0.6610E-02  0.7185E-02  0.8373E+02  0.4000E+00
    0.4347  1  1   19.9852   14.9976    0.0000    0.0000    0.7739    0.6998    0.1756    0.1688    4.6596    4.3077  0.1549E+04  0.1942E+04 -0.3493E-07 -0.5466E-08  0.9478E-09  0.1163E-08  0.6618E-02  0.7187E-02  0.8373E+02  0.4000E+00
    0.4438  1  1   19.9849   14.9976    0.0000    0.0000    0.7741    0.7000    0.1757    0.1689    4.6598    4.3079  0.1547E+04  0.1940E+04 -0.3493E-07 -0.5486E-08  0.9503E-09  0.1165E-08  0.6625E-02  0.7188E-02  0.8373E+02  0.4000E+00
    0.4528  1  1   19.9846   14.9975    0.0000    0.0000    0.7744    0.7002    0.1758    0.1690    4.6601    4.3081  0.1545E+04  0.1938E+04 -0.3493E-07 -0.5496E-08  0.9527E-09  0.1166E-08  0.6634E-02  0.7188E-02  0.8373E+02  0.4000E+00
    0.4619  1  1   19.9843   14.9975    0.0000    0.0000    0.7746    0.7004    0.1759    0.1690    4.6604    4.3083  0.1543E+04  0.1937E+04 -0.3493E-07 -0.5487E-08  0.9552E-09  0.1168E-08  0.6643E-02  0.7189E-02  0.8374E+02  0.4000E+00
    0.4709  1  1   19.9840   14.9974    0.0000    0.0000    0.7749    0.7005    0.1760    0.1691    4.6607    4.3084  0.1541E+04  0.1935E+04 -0.3493E-07 -0.5474E-08  0.9577E-09  0.1170E-08  0.6656E-02  0.7190E-02  0.8374E+02  0.4000E+00
    0.4800  1  1   19.9837   14.9974    0.0000    0.0000    0.7751    0.7007    0.1761    0.1692    4.6610    4.3086  0.1539E+04  0.1933E+04 -0.3493E-07 -0.5472E-08  0.9602E-09  0.1171E-08  0.6669E-02  0.7191E-02  0.8374E+02  0.4000E+00
    0.4890  1  1   19.9833   14.9973    0.0000    0.0000    0.7754    0.7009    0.1762    0.1692    4.6612    4.3088  0.1538E+04  0.1932E+04 -0.3493E-07 -0.5471E-08  0.9627E-09  0.1173E-08  0.6681E-02  0.7192E-02  0.8374E+02  0.4000E+00
    0.4981  1  1   19.9830   14.9973    0.0000    0.0000    0.7756    0.7011    0.1763    0.1693    4.6615    4.3090  0.1536E+04  0.1930E+04 -0.3491E-07 -0.5471E-08  0.9651E-09  0.1175E-08  0.6694E-02  0.7193E-02  0.8374E+02  0.4000E+00
    0.5072  1  1   19.9827   14.9972    0.0000    0.0000    0.7759    0.7012    0.1764    0.1694    4.6618    4.3092  0.1534E+04  0.1929E+04 -0.3487E-07 -0.5471E-08  0.9676E-09  0.1176E-08  0.6707E-02  0.7194E-02  0.8374E+02  0.4000E+00
    0.5162  1  1   19.9824   14.9972    0.0000    0.0000    0.7761    0.7014    0.1765    0.1694    4.6621    4.3094  0.1532E+04  0.1927E+04 -0.3464E-07 -0.5475E-08  0.9699E-09  0.1178E-08  0.6719E-02  0.7195E-02  0.8374E+02  0.4000E+00
    0.5253  1  1   19.9821   14.9971    0.0000    0.0000    0.7763    0.7016    0.1766    0.1695    4.6623    4.3096  0.1530E+04  0.1925E+04 -0.3444E-07 -0.5479E-08  0.9722E-09  0.1180E-08  0.6731E-02  0.7195E-02  0.8374E+02  0.4000E+00
    0.5343  1  1   19.9818   14.9971    0.0000    0.0000    0.7766    0.7018    0.1767    0.1696    4.6626    4.3098  0.1528E+04  0.1924E+04 -0.3444E-07 -0.5478E-08  0.9745E-09  0.1181E-08  0.6738E-02  0.7196E-02  0.8374E+02  0.4000E+00
    0.5434  1  1   19.9815   14.9970    0.0000    0.0000    0.7768    0.7019    0.1768    0.1696    4.6629    4.3100  0.1527E+04  0.1922E+04 -0.3447E-07 -0.5477E-08  0.9769E-09  0.1183E-08  0.6744E-02  0.7197E-02  0.8374E+02  0.4000E+00
    0.5524  1  1   19.9811   14.9970    0.0000    0.0000    0.7770    0.7021    0.1769    0.1697    4.6632    4.3102  0.1525E+04  0.1921E+04 -0.3477E-07 -0.5470E-08  0.9791E-09  0.1185E-08  0.6749E-02  0.7197E-02  0.8374E+02  0.4000E+00
    0.5615  1  1   19.9808   14.9969    0.0000    0.0000    0.7773    0.7023    0.1770    0.1698    4.6634    4.3104  0.1523E+04  0.1919E+04 -0.3506E-07 -0.5464E-08  0.9814E-09  0.1186E-08  0.6753E-02  0.7197E-02  0.8374E+02  0.4000E+00
    0.5706  1  1   19.9805   14.9969    0.0000    0.0000    0.7775    0.7025    0.1771    0.1698    4.6637    4.3106  0.1521E+04  0.1917E+04 -0.3521E-07 -0.5464E-08  0.9837E-09  0.1188E-08  0.6758E-02  0.7197E-02  0.8374E+02  0.4000E+00
    0.5796  1  1   19.9802   14.9968    0.0000    0.0000    0.7778    0.7026    0.1772    0.1699    4.6640    4.3107  0.1519E+04  0.1916E+04 -0.3537E-07 -0.5494E-08  0.9860E-09  0.1190E-08  0.6764E-02  0.7200E-02  0.8375E+02  0.4000E+00
    0.5887  1  1   19.9799   14.9968    0.0000    0.0000    0.7780    0.7028    0.1773    0.1700    4.6643    4.3109  0.1517E+04  0.1914E+04 -0.3539E-07 -0.5527E-08  0.9883E-09  0.1191E-08  0.6769E-02  0.7204E-02  0.8375E+02  0.4000E+00
    0.5977  1  1   19.9795   14.9967    0.0000    0.0000    0.7782    0.7030    0.1774    0.1700    4.6646    4.3111  0.1516E+04  0.1913E+04 -0.3539E-07 -0.5560E-08  0.9906E-09  0.1193E-08  0.6774E-02  0.7208E-02  0.8375E+02  0.4000E+00
    0.6068  1  1   19.9792   14.9967    0.0000    0.0000    0.7785    0.7031    0.1775    0.1701    4.6649    4.3113  0.1514E+04  0.1911E+04 -0.3539E-07 -0.5568E-08  0.9929E-09  0.1194E-08  0.6780E-02  0.7212E-02  0.8375E+02  0.4000E+00
    0.6158  1  1   19.9789   14.9966    0.0000    0.0000    0.7787    0.7033    0.1776    0.1702    4.6651    4.3115  0.1512E+04  0.1910E+04 -0.3539E-07 -0.5573E-08  0.9952E-09  0.1196E-08  0.6785E-02  0.7216E-02  0.8375E+02  0.4000E+00
    0.6249  1  1   19.9786   14.9966    0.0000    0.0000    0.7790    0.7035    0.1777    0.1702    4.6654    4.3117  0.1510E+04  0.1908E+04 -0.3539E-07 -0.5556E-08  0.9975E-09  0.1197E-08  0.6790E-02  0.7219E-02  0.8375E+02  0.4000E+00
    0.6340  1  1   19.9783   14.9965    0.0000    0.0000    0.7792    0.7036    0.1778    0.1703    4.6657    4.3119  0.1508E+04  0.1907E+04 -0.3539E-07 -0.5537E-08  0.9998E-09  0.1199E-08  0.6796E-02  0.7222E-02  0.8375E+02  0.4000E+00
    0.6430  1  1   19.9779   14.9965    0.0000    0.0000    0.7794    0.7038    0.1779    0.1704    4.6660    4.3121  0.1507E+04  0.1905E+04 -0.3538E-07 -0.5523E-08  0.1002E-08  0.1201E-08  0.6802E-02  0.7225E-02  0.8375E+02  0.4000E+00
    0.6521  1  1   19.9776   14.9964    0.0000    0.0000    0.7797    0.7040    0.1780    0.1704    4.6663    4.3123  0.1505E+04  0.1904E+04 -0.3536E-07 -0.5523E-08  0.1004E-08  0.1202E-08  0.6811E-02  0.7227E-02  0.8375E+02  0.4000E+00
    0.6611  1  1   19.9773   14.9964    0.0000    0.0000    0.7799    0.7041    0.1781    0.1705    4.6666    4.3125  0.1503E+04  0.1902E+04 -0.3533E-07 -0.5523E-08  0.1007E-08  0.1204E-08  0.6822E-02  0.7230E-02  0.8375E+02  0.4000E+00
    0.6702  1  1   19.9770   14.9963    0.0000    0.0000    0.7801    0.7043    0.1781    0.1705    4.6668    4.3127  0.1501E+04  0.1901E+04 -0.3525E-07 -0.5524E-08  0.1009E-08  0.1205E-08  0.6845E-02  0.7232E-02  0.8375E+02  0.4000E+00
    0.6792  1  1   19.9767   14.9963    0.0000    0.0000    0.7804    0.7045    0.1782    0.1706    4.6671    4.3129  0.1500E+04  0.1899E+04 -0.3517E-07 -0.5525E-08  0.1012E-08  0.1207E-08  0.6868E-02  0.7235E-02  0.8375E+02  0.4000E+00
    0.6883  1  1   19.9763   14.9962    0.0000    0.0000    0.7806    0.7047    0.1783    0.1707    4.6674    4.3131  0.1498E+04  0.1898E+04 -0.3534E-07 -0.5521E-08  0.1015E-08  0.1208E-08  0.6886E-02  0.7238E-02  0.8375E+02  0.4000E+00
    0.6973  1  1   19.9760   14.9962    0.0000    0.0000    0.7808    0.7048    0.1784    0.1707    4.6677    4.3133  0.1496E+04  0.1896E+04 -0.3558E-07 -0.5515E-08  0.1017E-08  0.1210E-08  0.6903E-02  0.7240E-02  0.8376E+02  0.4000E+00
    0.7064  1  1   19.9757   14.9961    0.0000    0.0000    0.7811    0.7050    0.1785    0.1708    4.6680    4.3135  0.1494E+04  0.1895E+04 -0.3570E-07 -0.5512E-08  0.1020E-08  0.1212E-08  0.6921E-02  0.7243E-02  0.8376E+02  0.4000E+00
    0.7155  1  1   19.9754   14.9961    0.0000    0.0000    0.7813    0.7052    0.1786    0.1709    4.6682    4.3137  0.1493E+04  0.1893E+04 -0.3584E-07 -0.5509E-08  0.1023E-08  0.1213E-08  0.6945E-02  0.7246E-02  0.8376E+02  0.4000E+00
    0.7245  1  1   19.9750   14.9960    0.0000    0.0000    0.7815    0.7053    0.1787    0.1709    4.6685    4.3139  0.1491E+04  0.1892E+04 -0.3594E-07 -0.5506E-08  0.1026E-08  0.1215E-08  0.6969E-02  0.7248E-02  0.8376E+02  0.4000E+00
    0.7336  1  1   19.9747   14.9960    0.0000    0.0000    0.7818    0.7055    0.1788    0.1710    4.6688    4.3141  0.1489E+04  0.1890E+04 -0.3596E-07 -0.5505E-08  0.1029E-08  0.1216E-08  0.6993E-02  0.7251E-02  0.8376E+02  0.4000E+00
    0.7426  1  1   19.9744   14.9959    0.0000    0.0000    0.7820    0.7057    0.1789    0.1711    4.6691    4.3143  0.1487E+04  0.1889E+04 -0.3599E-07 -0.5504E-08  0.1032E-08  0.1218E-08  0.7019E-02  0.7254E-02  0.8376E+02  0.4000E+00
    0.7517  1  1   19.9741   14.9959    0.0000    0.0000    0.7822    0.7058    0.1790    0.1711    4.6694    4.3145  0.1486E+04  0.1887E+04 -0.3600E-07 -0.5504E-08  0.1035E-08  0.1219E-08  0.7044E-02  0.7257E-02  0.8376E+02  0.4000E+00
    0.7607  1  1   19.9737   14.9958    0.0000    0.0000    0.7825    0.7060    0.1791    0.1712    4.6697    4.3146  0.1484E+04  0.1886E+04 -0.3600E-07 -0.5520E-08  0.1038E-08  0.1221E-08  0.7069E-02  0.7262E-02  0.8376E+02  0.4000E+00
    0.7698  1  1   19.9734   14.9958    0.0000    0.0000    0.7827    0.7062    0.1792    0.1712    4.6700    4.3148  0.1482E+04  0.1884E+04 -0.3600E-07 -0.5536E-08  0.1041E-08  0.1222E-08  0.7094E-02  0.7268E-02  0.8376E+02  0.4000E+00
    0.7789  1  1   19.9731   14.9957    0.0000    0.0000    0.7829    0.7063    0.1793    0.1713    4.6702    4.3150  0.1480E+04  0.1883E+04 -0.3599E-07 -0.5561E-08  0.1044E-08  0.1224E-08  0.7117E-02  0.7274E-02  0.8376E+02  0.4000E+00
    0.7879  1  1   19.9728   14.9957    0.0000    0.0000    0.7831    0.7065    0.1794    0.1714    4.6705    4.3152  0.1479E+04  0.1881E+04 -0.3595E-07 -0.5598E-08  0.1047E-08  0.1225E-08  0.7135E-02  0.7284E-02  0.8376E+02  0.4000E+00
    0.7970  1  1   19.9724   14.9956    0.0000    0.0000    0.7834    0.7066    0.1795    0.1714    4.6708    4.3154  0.1477E+04  0.1880E+04 -0.3593E-07 -0.5634E-08  0.1050E-08  0.1227E-08  0.7154E-02  0.7294E-02  0.8376E+02  0.4000E+00
    0.8060  1  1   19.9721   14.9956    0.0000    0.0000    0.7836    0.7068    0.1796    0.1715    4.6711    4.3156  0.1475E+04  0.1879E+04 -0.3604E-07 -0.5651E-08  0.1053E-08  0.1228E-08  0.7165E-02  0.7304E-02  0.8377E+02  0.4000E+00
    0.8151  1  1   19.9718   14.9955    0.0000    0.0000    0.7838    0.7070    0.1796    0.1716    4.6714    4.3158  0.1474E+04  0.1877E+04 -0.3620E-07 -0.5640E-08  0.1056E-08  0.1230E-08  0.7174E-02  0.7314E-02  0.8377E+02  0.4000E+00
    0.8241  1  1   19.9715   14.9955    0.0000    0.0000    0.7841    0.7071    0.1797    0.1716    4.6717    4.3160  0.1472E+04  0.1876E+04 -0.3626E-07 -0.5630E-08  0.1059E-08  0.1231E-08  0.7182E-02  0.7324E-02  0.8377E+02  0.4000E+00
    0.8332  1  1   19.9711   14.9954    0.0000    0.0000    0.7843    0.7073    0.1798    0.1717    4.6720    4.3162  0.1470E+04  0.1874E+04 -0.3630E-07 -0.5623E-08  0.1062E-08  0.1233E-08  0.7186E-02  0.7334E-02  0.8377E+02  0.4000E+00
    0.8423  1  1   19.9708   14.9954    0.0000    0.0000    0.7845    0.7074    0.1799    0.1717    4.6722    4.3164  0.1469E+04  0.1873E+04 -0.3635E-07 -0.5610E-08  0.1065E-08  0.1234E-08  0.7188E-02  0.7344E-02  0.8377E+02  0.4000E+00
    0.8513  1  1   19.9705   14.9953    0.0000    0.0000    0.7847    0.7076    0.1800    0.1718    4.6725    4.3166  0.1467E+04  0.1871E+04 -0.3636E-07 -0.5596E-08  0.1068E-08  0.1236E-08  0.7191E-02  0.7354E-02  0.8377E+02  0.4000E+00
    0.8604  1  1   19.9701   14.9953    0.0000    0.0000    0.7850    0.7078    0.1801    0.1719    4.6728    4.3168  0.1465E+04  0.1870E+04 -0.3647E-07 -0.5581E-08  0.1071E-08  0.1237E-08  0.7192E-02  0.7365E-02  0.8377E+02  0.4000E+00
    0.8694  1  1   19.9698   14.9952    0.0000    0.0000    0.7852    0.7079    0.1802    0.1719    4.6731    4.3170  0.1464E+04  0.1869E+04 -0.3659E-07 -0.5578E-08  0.1074E-08  0.1239E-08  0.7193E-02  0.7375E-02  0.8377E+02  0.4000E+00
